source,relation,target,confidence,evidence
水害防治,requires_technology,微震监测系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""水害防治""}"
水害防治,requires_technology,智能排水泵站及自动控制系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""水害防治""}"
水害防治,requires_technology,水情预警平台软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""水害防治""}"
水害防治,requires_technology,水文监测传感器（水位/水压/流量/水温）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""水害防治""}"
水害防治,requires_technology,瞬变电磁探测仪（超前探水）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""水害防治""}"
火灾与防灭火,requires_technology,分布式光纤温度传感系统(DTS),0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
火灾与防灭火,requires_technology,智能注氮站/注浆站,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
火灾与防灭火,requires_technology,束管监测系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
火灾与防灭火,requires_technology,气体分析色谱仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
火灾与防灭火,requires_technology,矿用阻燃电缆火灾探测器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
火灾与防灭火,requires_technology,红外热成像仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""火灾与防灭火""}"
瓦斯监测监控,requires_technology,多参数环境监测传感器（瓦斯+CO+温度+风速）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
瓦斯监测监控,requires_technology,安全监控综合平台软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
瓦斯监测监控,requires_technology,智能断电控制器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
瓦斯监测监控,requires_technology,瓦斯抽采在线监控装置,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
瓦斯监测监控,requires_technology,红外/激光瓦斯传感器（新一代）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
瓦斯监测监控,requires_technology,边缘计算网关,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""瓦斯监测监控""}"
矿井供电系统,requires_technology,供电监控SCADA系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井供电系统,requires_technology,无功补偿与谐波治理装置,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井供电系统,requires_technology,智能开关柜,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井供电系统,requires_technology,智能综合保护装置,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井供电系统,requires_technology,电能质量分析仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井供电系统,requires_technology,配电房巡检机器人,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井供电系统""}"
矿井通信网络,requires_technology,MEC边缘计算平台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通信网络,requires_technology,工业环网交换机,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通信网络,requires_technology,矿用5G基站（宏站+微站+基站）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通信网络,requires_technology,矿用防爆手机/终端,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通信网络,requires_technology,矿鸿协议智能终端,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通信网络,requires_technology,融合通信调度平台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通信网络""}"
矿井通风系统,requires_technology,主通风机变频器+在线监测,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿井通风系统,requires_technology,智能风门/风窗执行机构,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿井通风系统,requires_technology,气体检测传感器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿井通风系统,requires_technology,环境监测分站,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿井通风系统,requires_technology,通风网络解算软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿井通风系统,requires_technology,风速/风压/风量传感器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿井通风系统""}"
矿山综合管控平台,requires_technology,AI决策支持系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
矿山综合管控平台,requires_technology,大屏可视化系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
矿山综合管控平台,requires_technology,数字孪生引擎,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
矿山综合管控平台,requires_technology,数据中台/数据湖,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
矿山综合管控平台,requires_technology,统一指挥调度台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
矿山综合管控平台,requires_technology,综合管控平台软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""矿山综合管控平台""}"
穿爆作业（露天矿）,requires_technology,无人机航拍+三维建模系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""穿爆作业（露天矿）""}"
穿爆作业（露天矿）,requires_technology,智能钻机（自动布孔+精确定位）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""穿爆作业（露天矿）""}"
穿爆作业（露天矿）,requires_technology,爆破振动监测仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""穿爆作业（露天矿）""}"
穿爆作业（露天矿）,requires_technology,爆破设计软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""穿爆作业（露天矿）""}"
穿爆作业（露天矿）,requires_technology,高精度GPS/RTK定位系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""穿爆作业（露天矿）""}"
综采工作面,requires_technology,LASC直线度检测系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""综采工作面""}"
综采工作面,requires_technology,刮板输送机工况监测传感器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""综采工作面""}"
综采工作面,requires_technology,工作面视频监控+AI识别,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""综采工作面""}"
综采工作面,requires_technology,液压支架电液控制系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""综采工作面""}"
综采工作面,requires_technology,采煤机惯性导航系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""综采工作面""}"
绿色低碳与环保,requires_technology,无人机环保巡检系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
绿色低碳与环保,requires_technology,智能喷雾降尘系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
绿色低碳与环保,requires_technology,环保数据管理平台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
绿色低碳与环保,requires_technology,环境监测站（粉尘/噪声/水质）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
绿色低碳与环保,requires_technology,矿井水处理PLC控制系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
绿色低碳与环保,requires_technology,碳排放监测传感器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""绿色低碳与环保""}"
选矿/洗煤生产,requires_technology,变频器+智能阀门执行器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
选矿/洗煤生产,requires_technology,在线X荧光分析仪(XRF)/在线灰分仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
选矿/洗煤生产,requires_technology,工业摄像头+AI矿石品位识别,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
选矿/洗煤生产,requires_technology,核心分选设备智能控制器,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
选矿/洗煤生产,requires_technology,浮选/重介工艺优化软件,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
选矿/洗煤生产,requires_technology,选矿DCS控制系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""选矿/洗煤生产""}"
露天矿卡车运输,requires_technology,V2X通信设备,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
露天矿卡车运输,requires_technology,无人驾驶矿卡,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
露天矿卡车运输,requires_technology,智能调度平台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
露天矿卡车运输,requires_technology,电铲/挖掘机协同装载系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
露天矿卡车运输,requires_technology,车载计算平台+自动驾驶算法,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
露天矿卡车运输,requires_technology,高精度卫星定位（RTK-GNSS）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""露天矿卡车运输""}"
顶板与矿压监测,requires_technology,微震监测系统,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
顶板与矿压监测,requires_technology,支架压力监测分站,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
顶板与矿压监测,requires_technology,矿压数据分析预警平台,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
顶板与矿压监测,requires_technology,矿压监测传感器（压力/位移/应力）,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
顶板与矿压监测,requires_technology,钻孔应力计,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
顶板与矿压监测,requires_technology,顶板离层仪,0.94,"{""source_id"": ""U01"", ""field"": ""要求什么技术/设备"", ""scene"": ""顶板与矿压监测""}"
ABB《Next Level Mining》白皮书,same_or_related_source,ABB Mine Electrification / Next Level Mining 页面,0.7,"{""source_id"": ""U01"", ""reference"": ""ABB《Next Level Mining》白皮书"", ""matched_source_id"": ""B15""}"
ABB《Next Level Mining》白皮书,same_or_related_source,ABB Next Level Mining White Paper,0.7,"{""source_id"": ""U01"", ""reference"": ""ABB《Next Level Mining》白皮书"", ""matched_source_id"": ""B14""}"
国家能源局《煤矿智能化标准体系建设指南》(2024),same_or_related_source,煤矿智能化标准体系建设指南,0.7,"{""source_id"": ""U01"", ""reference"": ""国家能源局《煤矿智能化标准体系建设指南》(2024)"", ""matched_source_id"": ""A01""}"
国家能源局《煤矿智能化标准体系建设指南》(2024),same_or_related_source,《煤矿智能化标准体系建设指南》政策解读,0.7,"{""source_id"": ""U01"", ""reference"": ""国家能源局《煤矿智能化标准体系建设指南》(2024)"", ""matched_source_id"": ""A02""}"
《煤矿智能化发展蓝皮书》2025,same_or_related_source,煤矿智能化发展蓝皮书（2025 年）,0.7,"{""source_id"": ""U01"", ""reference"": ""《煤矿智能化发展蓝皮书》2025"", ""matched_source_id"": ""B01""}"
《煤矿智能化发展蓝皮书》2025,same_or_related_source,煤矿智能化发展蓝皮书发布报道,0.7,"{""source_id"": ""U01"", ""reference"": ""《煤矿智能化发展蓝皮书》2025"", ""matched_source_id"": ""B02""}"
